WKT,AREA,PERIMETER,COMMNAME,COMMNO,COMM_CODE,OID_,ParCode,ParName,Quintile,Decile1,Decile2,Decile3,Decile4,Decile5,Decile6,Decile7,Decile8,Decile9,Decile10,Decile1to3,Decile8to1,Decile9to1,QuinL,QuinU,QuinDec9to
"MULTIPOLYGON (((-76.829321463401143 18.160890215807921,-76.829014981032913 18.160190310223904,-76.82837150045394 18.159811972479712,-76.827332787459184 18.15950386584143,-76.826841099696111 18.15974906231423,-76.826614214352091 18.159813232883167,-76.826430269596372 18.160060397203559,-76.826352060284492 18.160304267969348,-76.826345579185883 18.160890397595018,-76.826343621791636 18.161079562853011,-76.826571815154125 18.161491417014286,-76.82685899367614 18.161990283888635,-76.826992807644956 18.162269918680224,-76.827127192901884 18.162569882266514,-76.827239171331698 18.16282973368746,-76.827351169340886 18.163069821339469,-76.827504537195566 18.163288487971755,-76.827504306937158 18.163525087610473,-76.827290949087342 18.163644609354836,-76.824568340742516 18.163135650228039,-76.825242697869442 18.164553599278641,-76.826801773453639 18.16553866559229,-76.827035332922179 18.16651181283568,-76.827069672743818 18.167036428517772,-76.826927111516426 18.167241843828506,-76.826537040217744 18.166846221389722,-76.826341689951036 18.166668737962215,-76.825568934403407 18.166181292826817,-76.825111305415419 18.166011477571931,-76.824588110326388 18.165840472592222,-76.824497380167685 18.1655998380132,-76.823849081069667 18.163521802381386,-76.82240578255913 18.162569569338597,-76.822404792998327 18.163557189336494,-76.8224640242059 18.164575356892865,-76.822689130756075 18.165115959004982,-76.822831461246338 18.165735540031108,-76.822841160940072 18.166668960304655,-76.822717276892959 18.167095178354533,-76.822184936337038 18.167796020008414,-76.821284418290688 18.16982633545258,-76.821262802871502 18.171930301279684,-76.821346884780937 18.172318876302491,-76.821939684235943 18.173194670171483,-76.822902109437749 18.173657456714302,-76.823136554148178 18.173732772607302,-76.823526653253637 18.174108073125097,-76.823498875671817 18.174714510388853,-76.8231655472499 18.174869492814384,-76.822766024396827 18.175056036071719,-76.820891791893104 18.175473304386564,-76.820890868008718 18.176387514546462,-76.821976164485548 18.177455751784951,-76.823010720091773 18.178473680293276,-76.822947706176365 18.17886889605747,-76.822928484141968 18.179778571616911,-76.822686967202884 18.180269054423334,-76.822501854952819 18.180475556521536,-76.822066155842563 18.180788552484003,-76.821878901211022 18.180774263727187,-76.821239753956775 18.180726242990481,-76.820314619119429 18.180157888886459,-76.819123294406268 18.178204131825211,-76.816916041791941 18.177853091160561,-76.816539322164971 18.177683897037916,-76.816005912299275 18.177653463961541,-76.815754165420017 18.177740185137758,-76.81521499433147 18.178136074938649,-76.814398247761119 18.178457725246343,-76.814191881599925 18.178644435478439,-76.813549810837046 18.179138475644944,-76.812806732353522 18.179059834664208,-76.810995185941948 18.178244944342808,-76.808603001345858 18.176841072235121,-76.807946966815663 18.176584060747938,-76.807330963216117 18.176456962357015,-76.806716667439218 18.176389719401964,-76.806329247775125 18.176293337987381,-76.805758774010783 18.176129011408701,-76.805314550357934 18.176118401881563,-76.804428375812506 18.176179060142157,-76.803994171552432 18.176189350719138,-76.80140549683243 18.175186675644976,-76.800445705386025 18.17347641465598,-76.79940338543004 18.172151737342379,-76.798445900733086 18.171041719518879,-76.797790015827118 18.170167481706649,-76.797611359733409 18.16987705142266,-76.796270576760108 18.167180444057017,-76.795818065711217 18.165666633152334,-76.794839395553069 18.164537375014042,-76.794187499851915 18.163824626082771,-76.793708523140694 18.163249275516581,-76.793445489794465 18.162891554676925,-76.793030290299626 18.162335469297545,-76.79291469877802 18.162177800854174,-76.791064006095183 18.160219772365853,-76.789153507557685 18.159413038913932,-76.788038499278301 18.1587511503981,-76.787312896641325 18.158464629004161,-76.786821705151539 18.158253464847473,-76.785917590322882 18.157586713589261,-76.785306323764431 18.157029829988971,-76.782813127240416 18.155549291284434,-76.781005127444416 18.155516200911919,-76.780544757890596 18.155708235824864,-76.779746513413201 18.15590835640641,-76.779233507861491 18.155677384419494,-76.778233854049233 18.155396728215759,-76.77752500495825 18.155433185163456,-76.776819700299683 18.155469078920948,-76.774884537337911 18.154175423059826,-76.772823726727935 18.153237347922001,-76.772476673694527 18.153037609584945,-76.772068393597593 18.152222299059108,-76.771463089058358 18.151670460422086,-76.770077995687913 18.151217080405992,-76.769082474172919 18.150968568382986,-76.766568651614108 18.150965559005261,-76.764874918194749 18.152547436588723,-76.764285074023547 18.152822283740939,-76.763801764437915 18.152934066767465,-76.762653267461289 18.153121831962284,-76.761732024617473 18.152980662092116,-76.76102268183773 18.152511670807311,-76.760679473368654 18.152100161576566,-76.759889863369537 18.151153913523288,-76.75944559335727 18.150790274566202,-76.759807364012005 18.149268348894555,-76.759925702416837 18.149114338086651,-76.761042678679033 18.149069978561943,-76.761560836001749 18.14895203373619,-76.761799023080457 18.148836002577145,-76.761998663930186 18.148834553640832,-76.76231923364135 18.148947882554243,-76.762678349314442 18.148946628295061,-76.762837876901258 18.148907295919273,-76.763234023655471 18.148598335912624,-76.763592112459506 18.148480754852326,-76.76474978738122 18.148474821751567,-76.76546644954621 18.148317579647774,-76.765863670252529 18.148085411885241,-76.766180662967997 18.147776914933043,-76.766376622805495 18.147430438195482,-76.766653989964638 18.147160290877203,-76.766773350732265 18.147121471603022,-76.767089799953069 18.146774574295858,-76.767724705767677 18.146349003056748,-76.768082786310231 18.146231978343874,-76.768959991229011 18.146150582208367,-76.769079400832794 18.146073363389984,-76.769478084815049 18.146071014298034,-76.76967880324672 18.146146919775784,-76.770756135991221 18.146140855406056,-76.771234704857903 18.146023402580163,-76.771590667262643 18.145714377991663,-76.771748664540823 18.145483610245513,-76.77217771871841 18.144368308675666,-76.773241744968288 18.142751184852404,-76.773320939457122 18.142711749879897,-76.7733198556855 18.142635516898611,-76.773715526576382 18.142211340080166,-76.773713950766592 18.142057745441925,-76.773872928062602 18.14198000511653,-76.774625134933132 18.141246797454809,-76.775577953022591 18.140666282534273,-76.776175316747953 18.140471029103434,-76.776733553271313 18.140390923414124,-76.777410648218421 18.14019575794871,-76.777650935521734 18.140271135977663,-76.778093422743069 18.140652236807714,-76.778611990869166 18.140649441412748,-76.779332856066574 18.140876134802003,-76.779851424828095 18.140873336092923,-76.780249649151585 18.140755769730148,-76.781003902303368 18.140252928806209,-76.781601211352154 18.140096056806311,-76.781880575575286 18.140094677178979,-76.782401315946203 18.14024546693145,-76.782600356333532 18.14024399612326,-76.783162797524568 18.140586256923967,-76.783603168578438 18.140775916441289,-76.784082164758544 18.140773626938174,-76.78440114895038 18.140733324902161,-76.78495893101703 18.140538565099082,-76.785951329855493 18.139919080191376,-76.786389166256427 18.139762582039971,-76.786988056175005 18.139759288027349,-76.787387768112836 18.139872662568756,-76.787707294564342 18.139870753895782,-76.788138912474366 18.138985808318328,-76.788568937430981 18.137947267056713,-76.788567893602234 18.137832071258412,-76.788647673093848 18.137792630642799,-76.788804052263671 18.137408254113872,-76.788842125647719 18.137177906233855,-76.788921313503778 18.137139029537824,-76.789664627404207 18.135369001200189,-76.789660993680599 18.134947181353393,-76.789818413434176 18.134677435015721,-76.789854940705823 18.134255093974627,-76.789934127034172 18.134216216848586,-76.790130616052153 18.133869716063998,-76.790128026735033 18.133562527318286,-76.789885154329397 18.133179975909851,-76.789563596646019 18.132913098228386,-76.789281155982678 18.132531067763537,-76.789280111723002 18.132415871878798,-76.789118516536277 18.132224834323939,-76.788792831728017 18.131458773529999,-76.788591123055625 18.131229858237635,-76.788511392986365 18.131230335980916,-76.788229955644582 18.131001333336371,-76.787588894422512 18.130736361833616,-76.787469004692596 18.130736795154803,-76.787107839054443 18.130508832827037,-76.786905090935534 18.130164719816118,-76.786821190749052 18.129704413106641,-76.786457943911614 18.129245492956418,-76.786177553915238 18.129132247903851,-76.785379035607775 18.12917484617045,-76.785218535699272 18.129060603021212,-76.78504920593214 18.127948559528214,-76.784967347893797 18.127757042072037,-76.785005470756573 18.127488296398823,-76.784882458414415 18.127143704822743,-76.784559878051454 18.126761622612214,-76.784278406184555 18.126571012318486,-76.783757703694633 18.126420791989155,-76.783716007303696 18.126228754061948,-76.783595126266249 18.126076155415841,-76.783313703457239 18.125847145467993,-76.783074023866178 18.125771774959603,-76.78271129053752 18.125390209350886,-76.782589820368514 18.125237609398223,-76.782547132085767 18.124892541583474,-76.782987014630436 18.124966442867315,-76.783465425125556 18.124925191301166,-76.784499532562009 18.124420389298763,-76.785059253025096 18.124532817324017,-76.785578410898239 18.124491605705956,-76.785855667208821 18.124259263593736,-76.785930773860045 18.123683372062153,-76.786089729321873 18.123605621516464,-76.786289294591739 18.123643110498268,-76.786450381529107 18.123756788819374,-76.786729719967354 18.123755402203358,-76.787090418460608 18.123868734745987,-76.787569369592063 18.123865871944009,-76.788086936829984 18.123671058674127,-76.788366275120339 18.123669669700568,-76.788526818652954 18.123744947403935,-76.789284062940197 18.123626059407943,-76.789443607442536 18.123548306754092,-76.790161737497073 18.123544003069348,-76.790440121386879 18.123350618580183,-76.790597529658001 18.123080871163388,-76.790835663637836 18.122964239228992,-76.790914344718175 18.122848564496685,-76.79107443311517 18.122809209382993,-76.79107334249673 18.122732411602662,-76.791390246010565 18.122423872316197,-76.791509585370861 18.12238447299907,-76.791789512165835 18.122383079728898,-76.791989623433707 18.122458397060335,-76.79243209635699 18.122840030827756,-76.792551936464719 18.122877428011247,-76.792633254795447 18.123030543513718,-76.792874071005372 18.123144301749942,-76.793193521797534 18.12318134696535,-76.793314409122772 18.123333939690315,-76.793514020336758 18.123333022986966,-76.79399510907335 18.123522138083374,-76.794317202409374 18.123827407649312,-76.794560071565968 18.12420995401741,-76.79484565383575 18.124937565191281,-76.795006702383162 18.125090199305824,-76.795246474820473 18.125088758588344,-76.795843218043132 18.124855045270518,-76.796202831745433 18.124891563115217,-76.796405089505754 18.125158869559062,-76.796406640727952 18.125350862627357,-76.796528034726961 18.125580250402255,-76.796530679086715 18.125849041174714,-76.796653713171239 18.1261936254243,-76.796853786159943 18.126307900611444,-76.797413564939447 18.126381330030785,-76.797614775939564 18.126534003898662,-76.798174468320653 18.126684227587756,-76.798456458575259 18.126951614787338,-76.798458603251191 18.127143043724285,-76.798379334612548 18.127258720833282,-76.798421047129324 18.127450755578813,-76.798581554087832 18.127564987826599,-76.798781717672796 18.127601899864231,-76.798782221084096 18.127678696935362,-76.799023004023184 18.127830845688521,-76.799063623259954 18.127946082601358,-76.799506125746177 18.128327135250256,-76.79990641049173 18.128440484786676,-76.8001477427228 18.128631030960243,-76.800434406536667 18.1294738293224,-76.800957696397703 18.129970156476308,-76.80099941297928 18.130161625913232,-76.800881079782883 18.13035406042108,-76.800843022872868 18.130584975570621,-76.800963921830814 18.130737563366083,-76.801088019215342 18.131197905085045,-76.801409548121725 18.131503161930937,-76.802290919126904 18.131843435305729,-76.802411271766672 18.131958188042496,-76.802771997601667 18.132070926603333,-76.802932511546814 18.13218515517427,-76.803413085714965 18.13233641254147,-76.8040922713421 18.132332582432756,-76.804572256929561 18.132483271647981,-76.804771879008754 18.132481778677576,-76.805494305568757 18.132900367881984,-76.805814283668894 18.13301362456987,-76.806173915974597 18.133050123880533,-76.806414712553078 18.133202263338344,-76.806496596275409 18.133393771590224,-76.806500227498034 18.13385455409059,-76.806346972022141 18.134661328750731,-76.80631415668401 18.135506057075762,-76.806200510836376 18.136275037441013,-76.80620680116327 18.137004045285593,-76.80612757516495 18.13708132721931,-76.806216214837335 18.138117603012279,-76.806974606867911 18.138074879026725,-76.807174741686012 18.138150745197045,-76.80757767374871 18.138570702366316,-76.80777988038318 18.138915357436868,-76.807860162851483 18.138953270525754,-76.807901339997699 18.139106339476459,-76.807981622578453 18.139144252513987,-76.807982130008071 18.139221049433367,-76.808224034060217 18.139450548688878,-76.808223951590804 18.139526780341228,-76.808949037032875 18.140252544465806,-76.809390533504285 18.140518942917652,-76.809949222278775 18.14055393667871,-76.810269807659665 18.140667186467748,-76.810511167071567 18.140858284085695,-76.810794134423261 18.141355478209544,-76.810954702893682 18.141431301831066,-76.811035495337535 18.141546575155679,-76.81163595927967 18.141734632845196,-76.812195201673404 18.141808583535493,-76.812276036356863 18.141884893505274,-76.81231717674514 18.142076924283433,-76.812517359575935 18.142113822065401,-76.812878580934608 18.142342301361911,-76.813358050302128 18.142455134570543,-76.81355772392196 18.142415234408038,-76.813757866457607 18.142491093736322,-76.814079518209624 18.142719532776578,-76.814200355752234 18.142949473024483,-76.814244210781595 18.143371330388462,-76.81436567982233 18.14356287293316,-76.814764908051231 18.143598829451609,-76.814883745448782 18.143483183695555,-76.814916522016745 18.142637890225753,-76.815232909033568 18.142252515993807,-76.815227092564783 18.141599741196188,-76.814941480557593 18.140794800790975,-76.814539036268528 18.140451655946826,-76.814497893850586 18.14025962559429,-76.814536484904238 18.140067671496414,-76.814694892030516 18.139951498957036,-76.8146943816907 18.139874702063466,-76.815170191646018 18.139526748896383,-76.815207250720093 18.139103839265285,-76.81508472217061 18.138797666163317,-76.815081068533075 18.138336884154448,-76.814676038370663 18.137647588388887,-76.814593163429763 18.1372640916852,-76.814390944841293 18.136920008315283,-76.813344292232117 18.135889027868448,-76.812738039786055 18.135047635133208,-76.812657758043329 18.135009724042206,-76.812496257142016 18.134703511462252,-76.81168937116071 18.133710022289613,-76.811688271544654 18.133633224745047,-76.811527791469899 18.133480605245751,-76.8111232540804 18.13290649675919,-76.811122745308097 18.132829699777798,-76.811043054906733 18.132792353260839,-76.811041956178244 18.13271499102299,-76.810921555881635 18.132639206539185,-76.810191794267013 18.13133803531926,-76.810112105337154 18.131300123732206,-76.810030259823122 18.131070218736667,-76.809666400748696 18.130572943359798,-76.809543928916938 18.130228368162413,-76.809423023528467 18.130075221025532,-76.809422007473614 18.129921626990491,-76.809219766582757 18.129615371405276,-76.808239853193371 18.127010663452523,-76.807870301836275 18.125783811445192,-76.807620557760345 18.124633309309495,-76.807488165846777 18.123098375560257,-76.807405820388425 18.122791672088159,-76.807484531663548 18.122638157052105,-76.807555343692258 18.121600908494766,-76.80775131864803 18.121139193851061,-76.807789406162442 18.120869878768893,-76.807988465559802 18.120830548311883,-76.808027567439908 18.120714827417423,-76.808226160663125 18.120560301323096,-76.808264713303103 18.120406181522036,-76.808503380533395 18.120328491382701,-76.808860366692471 18.120057232007941,-76.809258566329362 18.119901207454777,-76.810016879702758 18.119858471460557,-76.810457818544847 18.120048071136594,-76.810740325942575 18.120391673162068,-76.810860208618934 18.120391225452916,-76.810860717241823 18.120468022570765,-76.811020717200677 18.120505447518283,-76.811061384080418 18.120581719086594,-76.811501816936627 18.120694519255427,-76.812219425080528 18.120613901447385,-76.813133033399467 18.120032597877202,-76.813610994484719 18.119837678243854,-76.814567853631303 18.119678226214411,-76.815366322730597 18.119634943016369,-76.816484791498127 18.119667062229524,-76.817005422606883 18.119893991370805,-76.817046091338284 18.119970826371006,-76.817125816266127 18.119970336894937,-76.817648101676014 18.120313025471773,-76.818047278215687 18.120348975353256,-76.818246925882974 18.120309070236143,-76.818444446607643 18.120039337738351,-76.818440705979256 18.119655351111753,-76.818360508667325 18.119540645744525,-76.818317200936704 18.119157186701706,-76.818310901954106 18.118388649754312,-76.818389562498254 18.118273528481343,-76.818549089417502 18.118195751822942,-76.818988458207613 18.118192774386078,-76.819309008927974 18.118306009594217,-76.819987549915112 18.118302123256132,-76.820385223074751 18.118069278697075,-76.820504513611851 18.118068824478154,-76.820746405583336 18.118297744125069,-76.821228022807844 18.118563588901107,-76.821631970211243 18.119137112251867,-76.821916037473187 18.119711654014235,-76.822318410477877 18.120093182843515,-76.82248050558664 18.120399388420577,-76.822641021662022 18.120513600866801,-76.823240912127048 18.120625390787421,-76.823844993640009 18.121274758928557,-76.824205158884197 18.121349058985405,-76.82468414001211 18.121308270922651,-76.825245459096394 18.121612011259412,-76.82552534661319 18.121648967555771,-76.825534290253316 18.122762526253506,-76.825819481643691 18.123413859583504,-76.826343302960993 18.124024749271662,-76.826743557621356 18.124176441732587,-76.827983528270991 18.124399465164679,-76.82806436181221 18.124475768744713,-76.828703321215329 18.124510215075535,-76.828823648896716 18.124663349790541,-76.828903966468459 18.124662855993563,-76.829305849122335 18.124967573036606,-76.829505978698606 18.125043416303129,-76.829506495411863 18.125120213321324,-76.829828099081539 18.125387025061087,-76.829829206504385 18.125463822592955,-76.829949018898887 18.125540159577032,-76.830191413492457 18.125884262455212,-76.830517266939182 18.126650254311901,-76.830558940724956 18.126919078637837,-76.831489485308737 18.128372812188864,-76.83161144386824 18.128679539552156,-76.83161458616199 18.129101923149051,-76.831496840454705 18.129333339785145,-76.831259206150293 18.129564652056583,-76.831099711160292 18.129604040821597,-76.830901127206616 18.129759154822803,-76.830702062868568 18.129798508751037,-76.830663010463809 18.129875835844636,-76.829983834829662 18.129879759015427,-76.829786357566292 18.130111104669343,-76.829712386869943 18.130879569453171,-76.829514907595566 18.131111479477177,-76.829434587103918 18.131111973526792,-76.829196947180492 18.131343847891767,-76.829117217171301 18.131344342330074,-76.828959344227258 18.131536759064229,-76.828883265884585 18.132036998496787,-76.82920912498831 18.132802991878194,-76.829333223229696 18.133340111788652,-76.829336323212047 18.133800893341697,-76.829259286204376 18.134070177842943,-76.828748042082651 18.135071469100026,-76.828114833831336 18.135766594383998,-76.828115349973203 18.135843391287935,-76.827323150731175 18.136654132265011,-76.827287302288909 18.137077045413346,-76.827649564308658 18.137459091141729,-76.827769421726401 18.137496466481334,-76.827890348025377 18.137649602014775,-76.828050367086234 18.137687012818635,-76.828171293757904 18.137840148172703,-76.828973531065571 18.138257590852998,-76.829493678536025 18.138446651843758,-76.82973446503361 18.138637725078794,-76.829897180523034 18.138943924162525,-76.830020731351198 18.139442644466545,-76.83034394988384 18.139901447195395,-76.830464362875418 18.139977784219155,-76.830507111349746 18.140361238890083,-76.830309585795945 18.140631547568624,-76.829592421644676 18.14078902893673,-76.829314643707974 18.140982469664436,-76.828436384658104 18.140987906162408,-76.827800499885711 18.141375277263528,-76.827002527072821 18.141418047375723,-76.826604885344537 18.141574108413131,-76.82624574689001 18.141614443881785,-76.826171278379192 18.142267711043544,-76.826374593805227 18.142727542050405,-76.826378276889272 18.143188323549445,-76.826539847073917 18.143456126041571,-76.826541984150765 18.14368651703289,-76.826385643114818 18.144109886453634,-76.826349162680387 18.144571196579104,-76.826229816682613 18.144610052532421,-76.825718085423262 18.145457741189382,-76.825720145952857 18.14576492838966,-76.826042849053763 18.146147505745251,-76.826044432559968 18.146339497990226,-76.82616536395507 18.146492069722136,-76.826405679963969 18.146567951947972,-76.82688469178089 18.146564992049246,-76.827002932620857 18.146449338390582,-76.827083260068832 18.14644884534929,-76.827241148880503 18.14625586588248,-76.827400622322727 18.146254878517944,-76.827682134479446 18.146483823799553,-76.827682613138293 18.146599018713559,-76.827964126205771 18.146827963574182,-76.82812419079886 18.146826976138652,-76.828244016898466 18.146903313939713,-76.828723066692362 18.1468619513726,-76.829403820120518 18.147127385756569,-76.829645135693724 18.147394690950687,-76.82972646042596 18.147586188475827,-76.829730189207453 18.148008571458504,-76.829453950381733 18.148432402455416,-76.829017717891475 18.148780425102878,-76.828779020800127 18.148858704849928,-76.828779537267863 18.148935501604441,-76.828659635332684 18.148935960390268,-76.828342269656346 18.149129929204616,-76.82822236704132 18.149130952398245,-76.827665712121615 18.149402633659662,-76.827467656807755 18.149595577655411,-76.827392673576242 18.150172047771544,-76.827636090957924 18.150708708871509,-76.828078673894879 18.151128657830903,-76.829041998541399 18.151776066207358,-76.829402190439538 18.151889319059944,-76.829763416604266 18.152156164672295,-76.830404063858609 18.152383161979859,-76.830644870808385 18.152573669012821,-76.830725645005614 18.152726767360399,-76.830810223570992 18.153226016792896,-76.83073255303016 18.15353369868399,-76.830064402234882 18.15488156597069,-76.830069202877269 18.155419143759257,-76.830472671666485 18.15599320978048,-76.830515460736407 18.156338265462541,-76.830596236537374 18.156491363777171,-76.830597825068011 18.15668335568763,-76.83052018935777 18.156952639262929,-76.830363328944031 18.157299214398503,-76.829848885448598 18.157878123312418,-76.829653001240047 18.158263061682664,-76.829657763282171 18.158839601943004,-76.829582192580801 18.159416071584065,-76.829624463877906 18.159684330656379,-76.829321463401143 18.160890215807921)))",25442100.00000000000,35742.60000000000,Brandon Hill,111.00000000000,15111,33,02,St. Andrew,3.000000,9.441233,15.028902,14.643545,14.643545,15.028902,10.789981,6.743738,6.551060,4.238921,2.890173,39.113680,13.680154,7.129094,3.000000,2.000000,2.000000
