JSON,AREA,PERIMETER,COMMNAME,COMMNO,COMM_CODE,OID_,ParCode,ParName,Quintile,Decile1,Decile2,Decile3,Decile4,Decile5,Decile6,Decile7,Decile8,Decile9,Decile10,Decile1to3,Decile8to1,Decile9to1,QuinL,QuinU,QuinDec9to
"{""coordinates"": [[[[-76.82932146340114, 18.16089021580792], [-76.82901498103291, 18.160190310223904], [-76.82837150045394, 18.159811972479712], [-76.82733278745918, 18.15950386584143], [-76.82684109969611, 18.15974906231423], [-76.82661421435209, 18.159813232883167], [-76.82643026959637, 18.16006039720356], [-76.82635206028449, 18.160304267969348], [-76.82634557918588, 18.16089039759502], [-76.82634362179164, 18.16107956285301], [-76.82657181515413, 18.161491417014286], [-76.82685899367614, 18.161990283888635], [-76.82699280764496, 18.162269918680224], [-76.82712719290188, 18.162569882266514], [-76.8272391713317, 18.16282973368746], [-76.82735116934089, 18.16306982133947], [-76.82750453719557, 18.163288487971755], [-76.82750430693716, 18.163525087610473], [-76.82729094908734, 18.163644609354836], [-76.82456834074252, 18.16313565022804], [-76.82524269786944, 18.16455359927864], [-76.82680177345364, 18.16553866559229], [-76.82703533292218, 18.16651181283568], [-76.82706967274382, 18.167036428517772], [-76.82692711151643, 18.167241843828506], [-76.82653704021774, 18.166846221389722], [-76.82634168995104, 18.166668737962215], [-76.8255689344034, 18.166181292826817], [-76.82511130541542, 18.16601147757193], [-76.82458811032639, 18.165840472592222], [-76.82449738016768, 18.1655998380132], [-76.82384908106967, 18.163521802381386], [-76.82240578255913, 18.162569569338597], [-76.82240479299833, 18.163557189336494], [-76.8224640242059, 18.164575356892865], [-76.82268913075607, 18.165115959004982], [-76.82283146124634, 18.165735540031108], [-76.82284116094007, 18.166668960304655], [-76.82271727689296, 18.167095178354533], [-76.82218493633704, 18.167796020008414], [-76.82128441829069, 18.16982633545258], [-76.8212628028715, 18.171930301279684], [-76.82134688478094, 18.17231887630249], [-76.82193968423594, 18.173194670171483], [-76.82290210943775, 18.173657456714302], [-76.82313655414818, 18.173732772607302], [-76.82352665325364, 18.174108073125097], [-76.82349887567182, 18.174714510388853], [-76.8231655472499, 18.174869492814384], [-76.82276602439683, 18.17505603607172], [-76.8208917918931, 18.175473304386564], [-76.82089086800872, 18.176387514546462], [-76.82197616448555, 18.17745575178495], [-76.82301072009177, 18.178473680293276], [-76.82294770617636, 18.17886889605747], [-76.82292848414197, 18.17977857161691], [-76.82268696720288, 18.180269054423334], [-76.82250185495282, 18.180475556521536], [-76.82206615584256, 18.180788552484003], [-76.82187890121102, 18.180774263727187], [-76.82123975395677, 18.18072624299048], [-76.82031461911943, 18.18015788888646], [-76.81912329440627, 18.17820413182521], [-76.81691604179194, 18.17785309116056], [-76.81653932216497, 18.177683897037916], [-76.81600591229927, 18.17765346396154], [-76.81575416542002, 18.177740185137758], [-76.81521499433147, 18.17813607493865], [-76.81439824776112, 18.178457725246343], [-76.81419188159992, 18.17864443547844], [-76.81354981083705, 18.179138475644944], [-76.81280673235352, 18.17905983466421], [-76.81099518594195, 18.178244944342808], [-76.80860300134586, 18.17684107223512], [-76.80794696681566, 18.17658406074794], [-76.80733096321612, 18.176456962357015], [-76.80671666743922, 18.176389719401964], [-76.80632924777512, 18.17629333798738], [-76.80575877401078, 18.1761290114087], [-76.80531455035793, 18.176118401881563], [-76.8044283758125, 18.176179060142157], [-76.80399417155243, 18.176189350719138], [-76.80140549683243, 18.175186675644976], [-76.80044570538602, 18.17347641465598], [-76.79940338543004, 18.17215173734238], [-76.79844590073309, 18.17104171951888], [-76.79779001582712, 18.17016748170665], [-76.79761135973341, 18.16987705142266], [-76.79627057676011, 18.167180444057017], [-76.79581806571122, 18.165666633152334], [-76.79483939555307, 18.164537375014042], [-76.79418749985192, 18.16382462608277], [-76.7937085231407, 18.16324927551658], [-76.79344548979446, 18.162891554676925], [-76.79303029029963, 18.162335469297545], [-76.79291469877802, 18.162177800854174], [-76.79106400609518, 18.160219772365853], [-76.78915350755769, 18.159413038913932], [-76.7880384992783, 18.1587511503981], [-76.78731289664132, 18.15846462900416], [-76.78682170515154, 18.158253464847473], [-76.78591759032288, 18.15758671358926], [-76.78530632376443, 18.15702982998897], [-76.78281312724042, 18.155549291284434], [-76.78100512744442, 18.15551620091192], [-76.7805447578906, 18.155708235824864], [-76.7797465134132, 18.15590835640641], [-76.77923350786149, 18.155677384419494], [-76.77823385404923, 18.15539672821576], [-76.77752500495825, 18.155433185163456], [-76.77681970029968, 18.155469078920948], [-76.77488453733791, 18.154175423059826], [-76.77282372672794, 18.153237347922], [-76.77247667369453, 18.153037609584945], [-76.77206839359759, 18.15222229905911], [-76.77146308905836, 18.151670460422086], [-76.77007799568791, 18.151217080405992], [-76.76908247417292, 18.150968568382986], [-76.76656865161411, 18.15096555900526], [-76.76487491819475, 18.152547436588723], [-76.76428507402355, 18.15282228374094], [-76.76380176443791, 18.152934066767465], [-76.76265326746129, 18.153121831962284], [-76.76173202461747, 18.152980662092116], [-76.76102268183773, 18.15251167080731], [-76.76067947336865, 18.152100161576566], [-76.75988986336954, 18.151153913523288], [-76.75944559335727, 18.1507902745662], [-76.759807364012, 18.149268348894555], [-76.75992570241684, 18.14911433808665], [-76.76104267867903, 18.149069978561943], [-76.76156083600175, 18.14895203373619], [-76.76179902308046, 18.148836002577145], [-76.76199866393019, 18.14883455364083], [-76.76231923364135, 18.148947882554243], [-76.76267834931444, 18.14894662829506], [-76.76283787690126, 18.148907295919273], [-76.76323402365547, 18.148598335912624], [-76.7635921124595, 18.148480754852326], [-76.76474978738122, 18.148474821751567], [-76.76546644954621, 18.148317579647774], [-76.76586367025253, 18.14808541188524], [-76.766180662968, 18.147776914933043], [-76.7663766228055, 18.14743043819548], [-76.76665398996464, 18.147160290877203], [-76.76677335073227, 18.147121471603022], [-76.76708979995307, 18.146774574295858], [-76.76772470576768, 18.14634900305675], [-76.76808278631023, 18.146231978343874], [-76.76895999122901, 18.146150582208367], [-76.7690794008328, 18.146073363389984], [-76.76947808481505, 18.146071014298034], [-76.76967880324672, 18.146146919775784], [-76.77075613599122, 18.146140855406056], [-76.7712347048579, 18.146023402580163], [-76.77159066726264, 18.145714377991663], [-76.77174866454082, 18.145483610245513], [-76.77217771871841, 18.144368308675666], [-76.77324174496829, 18.142751184852404], [-76.77332093945712, 18.142711749879897], [-76.7733198556855, 18.14263551689861], [-76.77371552657638, 18.142211340080166], [-76.77371395076659, 18.142057745441925], [-76.7738729280626, 18.14198000511653], [-76.77462513493313, 18.14124679745481], [-76.77557795302259, 18.140666282534273], [-76.77617531674795, 18.140471029103434], [-76.77673355327131, 18.140390923414124], [-76.77741064821842, 18.14019575794871], [-76.77765093552173, 18.140271135977663], [-76.77809342274307, 18.140652236807714], [-76.77861199086917, 18.140649441412748], [-76.77933285606657, 18.140876134802003], [-76.7798514248281, 18.140873336092923], [-76.78024964915159, 18.14075576973015], [-76.78100390230337, 18.14025292880621], [-76.78160121135215, 18.14009605680631], [-76.78188057557529, 18.14009467717898], [-76.7824013159462, 18.14024546693145], [-76.78260035633353, 18.14024399612326], [-76.78316279752457, 18.140586256923967], [-76.78360316857844, 18.14077591644129], [-76.78408216475854, 18.140773626938174], [-76.78440114895038, 18.14073332490216], [-76.78495893101703, 18.14053856509908], [-76.7859513298555, 18.139919080191376], [-76.78638916625643, 18.13976258203997], [-76.786988056175, 18.13975928802735], [-76.78738776811284, 18.139872662568756], [-76.78770729456434, 18.13987075389578], [-76.78813891247437, 18.138985808318328], [-76.78856893743098, 18.137947267056713], [-76.78856789360223, 18.137832071258412], [-76.78864767309385, 18.1377926306428], [-76.78880405226367, 18.137408254113872], [-76.78884212564772, 18.137177906233855], [-76.78892131350378, 18.137139029537824], [-76.7896646274042, 18.13536900120019], [-76.7896609936806, 18.134947181353393], [-76.78981841343418, 18.13467743501572], [-76.78985494070582, 18.134255093974627], [-76.78993412703417, 18.134216216848586], [-76.79013061605215, 18.133869716063998], [-76.79012802673503, 18.133562527318286], [-76.7898851543294, 18.13317997590985], [-76.78956359664602, 18.132913098228386], [-76.78928115598268, 18.132531067763537], [-76.789280111723, 18.1324158718788], [-76.78911851653628, 18.13222483432394], [-76.78879283172802, 18.13145877353], [-76.78859112305562, 18.131229858237635], [-76.78851139298636, 18.131230335980916], [-76.78822995564458, 18.13100133333637], [-76.78758889442251, 18.130736361833616], [-76.7874690046926, 18.130736795154803], [-76.78710783905444, 18.130508832827037], [-76.78690509093553, 18.13016471981612], [-76.78682119074905, 18.12970441310664], [-76.78645794391161, 18.129245492956418], [-76.78617755391524, 18.12913224790385], [-76.78537903560778, 18.12917484617045], [-76.78521853569927, 18.129060603021212], [-76.78504920593214, 18.127948559528214], [-76.7849673478938, 18.127757042072037], [-76.78500547075657, 18.127488296398823], [-76.78488245841442, 18.127143704822743], [-76.78455987805145, 18.126761622612214], [-76.78427840618455, 18.126571012318486], [-76.78375770369463, 18.126420791989155], [-76.7837160073037, 18.126228754061948], [-76.78359512626625, 18.12607615541584], [-76.78331370345724, 18.125847145467993], [-76.78307402386618, 18.125771774959603], [-76.78271129053752, 18.125390209350886], [-76.78258982036851, 18.125237609398223], [-76.78254713208577, 18.124892541583474], [-76.78298701463044, 18.124966442867315], [-76.78346542512556, 18.124925191301166], [-76.78449953256201, 18.124420389298763], [-76.7850592530251, 18.124532817324017], [-76.78557841089824, 18.124491605705956], [-76.78585566720882, 18.124259263593736], [-76.78593077386004, 18.123683372062153], [-76.78608972932187, 18.123605621516464], [-76.78628929459174, 18.123643110498268], [-76.78645038152911, 18.123756788819374], [-76.78672971996735, 18.123755402203358], [-76.78709041846061, 18.123868734745987], [-76.78756936959206, 18.12386587194401], [-76.78808693682998, 18.123671058674127], [-76.78836627512034, 18.12366966970057], [-76.78852681865295, 18.123744947403935], [-76.7892840629402, 18.123626059407943], [-76.78944360744254, 18.123548306754092], [-76.79016173749707, 18.123544003069348], [-76.79044012138688, 18.123350618580183], [-76.790597529658, 18.12308087116339], [-76.79083566363784, 18.122964239228992], [-76.79091434471817, 18.122848564496685], [-76.79107443311517, 18.122809209382993], [-76.79107334249673, 18.122732411602662], [-76.79139024601056, 18.122423872316197], [-76.79150958537086, 18.12238447299907], [-76.79178951216583, 18.1223830797289], [-76.79198962343371, 18.122458397060335], [-76.79243209635699, 18.122840030827756], [-76.79255193646472, 18.122877428011247], [-76.79263325479545, 18.123030543513718], [-76.79287407100537, 18.123144301749942], [-76.79319352179753, 18.12318134696535], [-76.79331440912277, 18.123333939690315], [-76.79351402033676, 18.123333022986966], [-76.79399510907335, 18.123522138083374], [-76.79431720240937, 18.123827407649312], [-76.79456007156597, 18.12420995401741], [-76.79484565383575, 18.12493756519128], [-76.79500670238316, 18.125090199305824], [-76.79524647482047, 18.125088758588344], [-76.79584321804313, 18.124855045270518], [-76.79620283174543, 18.124891563115217], [-76.79640508950575, 18.125158869559062], [-76.79640664072795, 18.125350862627357], [-76.79652803472696, 18.125580250402255], [-76.79653067908671, 18.125849041174714], [-76.79665371317124, 18.1261936254243], [-76.79685378615994, 18.126307900611444], [-76.79741356493945, 18.126381330030785], [-76.79761477593956, 18.126534003898662], [-76.79817446832065, 18.126684227587756], [-76.79845645857526, 18.126951614787338], [-76.79845860325119, 18.127143043724285], [-76.79837933461255, 18.127258720833282], [-76.79842104712932, 18.127450755578813], [-76.79858155408783, 18.1275649878266], [-76.7987817176728, 18.12760189986423], [-76.7987822210841, 18.127678696935362], [-76.79902300402318, 18.12783084568852], [-76.79906362325995, 18.12794608260136], [-76.79950612574618, 18.128327135250256], [-76.79990641049173, 18.128440484786676], [-76.8001477427228, 18.128631030960243], [-76.80043440653667, 18.1294738293224], [-76.8009576963977, 18.129970156476308], [-76.80099941297928, 18.13016162591323], [-76.80088107978288, 18.13035406042108], [-76.80084302287287, 18.13058497557062], [-76.80096392183081, 18.130737563366083], [-76.80108801921534, 18.131197905085045], [-76.80140954812173, 18.131503161930937], [-76.8022909191269, 18.13184343530573], [-76.80241127176667, 18.131958188042496], [-76.80277199760167, 18.132070926603333], [-76.80293251154681, 18.13218515517427], [-76.80341308571496, 18.13233641254147], [-76.8040922713421, 18.132332582432756], [-76.80457225692956, 18.13248327164798], [-76.80477187900875, 18.132481778677576], [-76.80549430556876, 18.132900367881984], [-76.8058142836689, 18.13301362456987], [-76.8061739159746, 18.133050123880533], [-76.80641471255308, 18.133202263338344], [-76.80649659627541, 18.133393771590224], [-76.80650022749803, 18.13385455409059], [-76.80634697202214, 18.13466132875073], [-76.80631415668401, 18.135506057075762], [-76.80620051083638, 18.136275037441013], [-76.80620680116327, 18.137004045285593], [-76.80612757516495, 18.13708132721931], [-76.80621621483733, 18.13811760301228], [-76.80697460686791, 18.138074879026725], [-76.80717474168601, 18.138150745197045], [-76.80757767374871, 18.138570702366316], [-76.80777988038318, 18.13891535743687], [-76.80786016285148, 18.138953270525754], [-76.8079013399977, 18.13910633947646], [-76.80798162257845, 18.139144252513987], [-76.80798213000807, 18.139221049433367], [-76.80822403406022, 18.139450548688878], [-76.8082239515908, 18.139526780341228], [-76.80894903703287, 18.140252544465806], [-76.80939053350428, 18.14051894291765], [-76.80994922227877, 18.14055393667871], [-76.81026980765967, 18.14066718646775], [-76.81051116707157, 18.140858284085695], [-76.81079413442326, 18.141355478209544], [-76.81095470289368, 18.141431301831066], [-76.81103549533753, 18.14154657515568], [-76.81163595927967, 18.141734632845196], [-76.8121952016734, 18.141808583535493], [-76.81227603635686, 18.141884893505274], [-76.81231717674514, 18.142076924283433], [-76.81251735957593, 18.1421138220654], [-76.81287858093461, 18.14234230136191], [-76.81335805030213, 18.142455134570543], [-76.81355772392196, 18.142415234408038], [-76.8137578664576, 18.14249109373632], [-76.81407951820962, 18.142719532776578], [-76.81420035575223, 18.142949473024483], [-76.8142442107816, 18.14337133038846], [-76.81436567982233, 18.14356287293316], [-76.81476490805123, 18.14359882945161], [-76.81488374544878, 18.143483183695555], [-76.81491652201674, 18.142637890225753], [-76.81523290903357, 18.142252515993807], [-76.81522709256478, 18.14159974119619], [-76.8149414805576, 18.140794800790975], [-76.81453903626853, 18.140451655946826], [-76.81449789385059, 18.14025962559429], [-76.81453648490424, 18.140067671496414], [-76.81469489203052, 18.139951498957036], [-76.8146943816907, 18.139874702063466], [-76.81517019164602, 18.139526748896383], [-76.81520725072009, 18.139103839265285], [-76.81508472217061, 18.138797666163317], [-76.81508106853308, 18.138336884154448], [-76.81467603837066, 18.137647588388887], [-76.81459316342976, 18.1372640916852], [-76.81439094484129, 18.136920008315283], [-76.81334429223212, 18.135889027868448], [-76.81273803978605, 18.13504763513321], [-76.81265775804333, 18.135009724042206], [-76.81249625714202, 18.134703511462252], [-76.81168937116071, 18.133710022289613], [-76.81168827154465, 18.133633224745047], [-76.8115277914699, 18.13348060524575], [-76.8111232540804, 18.13290649675919], [-76.8111227453081, 18.132829699777798], [-76.81104305490673, 18.13279235326084], [-76.81104195617824, 18.13271499102299], [-76.81092155588163, 18.132639206539185], [-76.81019179426701, 18.13133803531926], [-76.81011210533715, 18.131300123732206], [-76.81003025982312, 18.131070218736667], [-76.8096664007487, 18.130572943359798], [-76.80954392891694, 18.130228368162413], [-76.80942302352847, 18.130075221025532], [-76.80942200747361, 18.12992162699049], [-76.80921976658276, 18.129615371405276], [-76.80823985319337, 18.127010663452523], [-76.80787030183627, 18.125783811445192], [-76.80762055776034, 18.124633309309495], [-76.80748816584678, 18.123098375560257], [-76.80740582038842, 18.12279167208816], [-76.80748453166355, 18.122638157052105], [-76.80755534369226, 18.121600908494766], [-76.80775131864803, 18.12113919385106], [-76.80778940616244, 18.120869878768893], [-76.8079884655598, 18.120830548311883], [-76.80802756743991, 18.120714827417423], [-76.80822616066312, 18.120560301323096], [-76.8082647133031, 18.120406181522036], [-76.8085033805334, 18.1203284913827], [-76.80886036669247, 18.12005723200794], [-76.80925856632936, 18.119901207454777], [-76.81001687970276, 18.119858471460557], [-76.81045781854485, 18.120048071136594], [-76.81074032594258, 18.120391673162068], [-76.81086020861893, 18.120391225452916], [-76.81086071724182, 18.120468022570765], [-76.81102071720068, 18.120505447518283], [-76.81106138408042, 18.120581719086594], [-76.81150181693663, 18.120694519255427], [-76.81221942508053, 18.120613901447385], [-76.81313303339947, 18.120032597877202], [-76.81361099448472, 18.119837678243854], [-76.8145678536313, 18.11967822621441], [-76.8153663227306, 18.11963494301637], [-76.81648479149813, 18.119667062229524], [-76.81700542260688, 18.119893991370805], [-76.81704609133828, 18.119970826371006], [-76.81712581626613, 18.119970336894937], [-76.81764810167601, 18.120313025471773], [-76.81804727821569, 18.120348975353256], [-76.81824692588297, 18.120309070236143], [-76.81844444660764, 18.12003933773835], [-76.81844070597926, 18.119655351111753], [-76.81836050866733, 18.119540645744525], [-76.8183172009367, 18.119157186701706], [-76.8183109019541, 18.118388649754312], [-76.81838956249825, 18.118273528481343], [-76.8185490894175, 18.11819575182294], [-76.81898845820761, 18.118192774386078], [-76.81930900892797, 18.118306009594217], [-76.81998754991511, 18.118302123256132], [-76.82038522307475, 18.118069278697075], [-76.82050451361185, 18.118068824478154], [-76.82074640558334, 18.11829774412507], [-76.82122802280784, 18.118563588901107], [-76.82163197021124, 18.119137112251867], [-76.82191603747319, 18.119711654014235], [-76.82231841047788, 18.120093182843515], [-76.82248050558664, 18.120399388420577], [-76.82264102166202, 18.1205136008668], [-76.82324091212705, 18.12062539078742], [-76.82384499364001, 18.121274758928557], [-76.8242051588842, 18.121349058985405], [-76.82468414001211, 18.12130827092265], [-76.8252454590964, 18.121612011259412], [-76.82552534661319, 18.12164896755577], [-76.82553429025332, 18.122762526253506], [-76.82581948164369, 18.123413859583504], [-76.82634330296099, 18.124024749271662], [-76.82674355762136, 18.124176441732587], [-76.82798352827099, 18.12439946516468], [-76.82806436181221, 18.124475768744713], [-76.82870332121533, 18.124510215075535], [-76.82882364889672, 18.12466334979054], [-76.82890396646846, 18.124662855993563], [-76.82930584912233, 18.124967573036606], [-76.8295059786986, 18.12504341630313], [-76.82950649541186, 18.125120213321324], [-76.82982809908154, 18.125387025061087], [-76.82982920650439, 18.125463822592955], [-76.82994901889889, 18.12554015957703], [-76.83019141349246, 18.125884262455212], [-76.83051726693918, 18.1266502543119], [-76.83055894072496, 18.126919078637837], [-76.83148948530874, 18.128372812188864], [-76.83161144386824, 18.128679539552156], [-76.83161458616199, 18.12910192314905], [-76.8314968404547, 18.129333339785145], [-76.83125920615029, 18.129564652056583], [-76.83109971116029, 18.129604040821597], [-76.83090112720662, 18.129759154822803], [-76.83070206286857, 18.129798508751037], [-76.83066301046381, 18.129875835844636], [-76.82998383482966, 18.129879759015427], [-76.82978635756629, 18.130111104669343], [-76.82971238686994, 18.13087956945317], [-76.82951490759557, 18.131111479477177], [-76.82943458710392, 18.131111973526792], [-76.82919694718049, 18.131343847891767], [-76.8291172171713, 18.131344342330074], [-76.82895934422726, 18.13153675906423], [-76.82888326588458, 18.132036998496787], [-76.82920912498831, 18.132802991878194], [-76.8293332232297, 18.13334011178865], [-76.82933632321205, 18.133800893341697], [-76.82925928620438, 18.134070177842943], [-76.82874804208265, 18.135071469100026], [-76.82811483383134, 18.135766594384], [-76.8281153499732, 18.135843391287935], [-76.82732315073117, 18.13665413226501], [-76.82728730228891, 18.137077045413346], [-76.82764956430866, 18.13745909114173], [-76.8277694217264, 18.137496466481334], [-76.82789034802538, 18.137649602014775], [-76.82805036708623, 18.137687012818635], [-76.8281712937579, 18.137840148172703], [-76.82897353106557, 18.138257590852998], [-76.82949367853602, 18.138446651843758], [-76.82973446503361, 18.138637725078794], [-76.82989718052303, 18.138943924162525], [-76.8300207313512, 18.139442644466545], [-76.83034394988384, 18.139901447195395], [-76.83046436287542, 18.139977784219155], [-76.83050711134975, 18.140361238890083], [-76.83030958579594, 18.140631547568624], [-76.82959242164468, 18.14078902893673], [-76.82931464370797, 18.140982469664436], [-76.8284363846581, 18.140987906162408], [-76.82780049988571, 18.141375277263528], [-76.82700252707282, 18.141418047375723], [-76.82660488534454, 18.14157410841313], [-76.82624574689001, 18.141614443881785], [-76.82617127837919, 18.142267711043544], [-76.82637459380523, 18.142727542050405], [-76.82637827688927, 18.143188323549445], [-76.82653984707392, 18.14345612604157], [-76.82654198415077, 18.14368651703289], [-76.82638564311482, 18.144109886453634], [-76.82634916268039, 18.144571196579104], [-76.82622981668261, 18.14461005253242], [-76.82571808542326, 18.145457741189382], [-76.82572014595286, 18.14576492838966], [-76.82604284905376, 18.14614750574525], [-76.82604443255997, 18.146339497990226], [-76.82616536395507, 18.146492069722136], [-76.82640567996397, 18.146567951947972], [-76.82688469178089, 18.146564992049246], [-76.82700293262086, 18.146449338390582], [-76.82708326006883, 18.14644884534929], [-76.8272411488805, 18.14625586588248], [-76.82740062232273, 18.146254878517944], [-76.82768213447945, 18.146483823799553], [-76.8276826131383, 18.14659901871356], [-76.82796412620577, 18.146827963574182], [-76.82812419079886, 18.14682697613865], [-76.82824401689847, 18.146903313939713], [-76.82872306669236, 18.1468619513726], [-76.82940382012052, 18.14712738575657], [-76.82964513569372, 18.147394690950687], [-76.82972646042596, 18.147586188475827], [-76.82973018920745, 18.148008571458504], [-76.82945395038173, 18.148432402455416], [-76.82901771789147, 18.148780425102878], [-76.82877902080013, 18.14885870484993], [-76.82877953726786, 18.14893550160444], [-76.82865963533268, 18.14893596039027], [-76.82834226965635, 18.149129929204616], [-76.82822236704132, 18.149130952398245], [-76.82766571212161, 18.149402633659662], [-76.82746765680776, 18.14959557765541], [-76.82739267357624, 18.150172047771544], [-76.82763609095792, 18.15070870887151], [-76.82807867389488, 18.151128657830903], [-76.8290419985414, 18.151776066207358], [-76.82940219043954, 18.151889319059944], [-76.82976341660427, 18.152156164672295], [-76.83040406385861, 18.15238316197986], [-76.83064487080838, 18.15257366901282], [-76.83072564500561, 18.1527267673604], [-76.83081022357099, 18.153226016792896], [-76.83073255303016, 18.15353369868399], [-76.83006440223488, 18.15488156597069], [-76.83006920287727, 18.155419143759257], [-76.83047267166648, 18.15599320978048], [-76.83051546073641, 18.15633826546254], [-76.83059623653737, 18.15649136377717], [-76.83059782506801, 18.15668335568763], [-76.83052018935777, 18.15695263926293], [-76.83036332894403, 18.157299214398503], [-76.8298488854486, 18.15787812331242], [-76.82965300124005, 18.158263061682664], [-76.82965776328217, 18.158839601943004], [-76.8295821925808, 18.159416071584065], [-76.8296244638779, 18.15968433065638], [-76.82932146340114, 18.16089021580792]]]], ""type"": ""MultiPolygon""}",25442100.00000000000,35742.60000000000,Brandon Hill,111.00000000000,15111,33,02,St. Andrew,3.000000,9.441233,15.028902,14.643545,14.643545,15.028902,10.789981,6.743738,6.551060,4.238921,2.890173,39.113680,13.680154,7.129094,3.000000,2.000000,2.000000
